Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
792,80,RL,56.67359231,11333,2,0,3,4,4,4,3,Mitchel,Norm,Norm,1Fam,8,6,5,1976,1976,Gable,2,HdBoard,HdBoard,1,0,3,3,4,4,3,3,5,539,1,0,490,1029,5,3,Y,5,1062,0,0,1062,1,0,1,0,3,1,3,5,8,2,3,5,1976,2,2,539,3,3,3,120,0,0,0,0,0,0,0,,0,5,2007,WD,Normal,146800
793,60,RL,92,9920,2,0,3,4,4,3,3,NoRidge,Norm,Norm,1Fam,4,7,5,1996,1997,Gable,2,MetalSd,MetalSd,1,0,4,3,4,4,3,3,6,862,1,0,255,1117,5,5,Y,5,1127,886,0,2013,1,0,2,1,3,1,3,8,8,1,3,5,1997,1,2,455,3,3,3,180,130,0,0,0,0,0,0,,0,6,2007,WD,Normal,269790
794,20,RL,76,9158,2,0,4,4,4,5,3,Somerst,Norm,Norm,1Fam,1,8,5,2007,2007,Gable,2,CemntBd,CmentBd,5,140,4,3,4,4,3,3,1,0,1,0,1496,1496,5,5,Y,5,1496,0,0,1496,0,0,2,0,3,1,4,7,8,0,0,5,2007,3,2,474,3,3,3,168,130,0,0,0,0,0,0,,0,6,2007,New,Partial,225000
795,60,RL,77.86425002,10832,2,0,3,4,4,4,3,Gilbert,Norm,Norm,1Fam,4,7,5,1994,1996,Gable,2,MetalSd,MetalSd,1,0,4,3,4,4,3,1,1,0,1,0,712,712,5,5,Y,5,1086,809,0,1895,0,0,2,1,3,1,4,7,8,1,3,5,1994,3,2,409,3,3,3,143,46,0,0,0,0,0,0,Shed,500,10,2008,WD,Normal,194500
796,60,RL,70,8400,2,0,4,4,4,5,3,SawyerW,Norm,Norm,1Fam,4,6,6,1980,1981,Gable,2,HdBoard,HdBoard,3,130,3,3,5,4,3,1,1,0,1,0,650,650,5,3,Y,5,888,676,0,1564,0,0,2,1,3,1,3,7,8,1,3,5,1980,1,2,476,3,3,3,0,50,0,0,204,0,0,3,,0,4,2010,WD,Normal,171000
797,20,RL,71,8197,2,0,4,4,4,5,3,Sawyer,Norm,Norm,1Fam,1,6,5,1977,1977,Gable,2,Plywood,Plywood,3,148,3,3,5,3,3,1,1,0,1,0,660,660,5,5,Y,5,1285,0,0,1285,0,0,1,1,3,1,3,7,8,1,3,5,1977,2,2,528,3,3,3,138,0,0,0,0,0,0,3,,0,4,2007,WD,Normal,143500
798,20,RL,57,7677,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,1,5,5,1953,1953,Gable,2,VinylSd,VinylSd,1,0,3,3,5,3,3,1,4,570,1,0,203,773,5,4,Y,5,773,0,0,773,0,0,1,0,2,1,3,4,8,0,0,5,1953,1,1,240,3,3,3,0,0,0,0,0,0,0,0,,0,4,2008,WD,Abnorml,110000
799,60,RL,104,13518,2,0,4,4,4,5,3,NridgHt,Norm,Norm,1Fam,4,9,5,2008,2009,Hip,2,VinylSd,VinylSd,5,860,5,3,4,5,3,1,1,0,1,0,1926,1926,5,5,Y,5,1966,1174,0,3140,0,0,3,1,4,1,5,11,8,2,4,3,2009,3,3,820,3,3,3,144,78,0,0,0,0,0,0,,0,7,2009,New,Partial,485000
800,50,RL,60,7200,2,0,4,4,4,4,3,SWISU,Feedr,Norm,1Fam,2,5,7,1937,1950,Gable,2,Wd Sdng,Wd Sdng,3,252,3,3,6,4,3,1,5,569,1,0,162,731,5,5,Y,5,981,787,0,1768,1,0,1,1,3,1,4,7,8,2,3,1,1939,1,1,240,3,3,3,0,0,264,0,0,0,0,3,,0,6,2007,WD,Normal,175000
801,60,RL,79,12798,2,0,3,2,4,5,2,ClearCr,Feedr,Norm,1Fam,4,6,5,1997,1997,Gable,2,VinylSd,VinylSd,1,0,3,3,4,4,3,4,6,462,1,0,154,616,5,4,Y,5,616,1072,0,1688,1,0,2,1,4,1,4,8,8,0,0,5,1997,2,2,603,3,3,3,403,114,185,0,0,0,0,0,Shed,400,5,2008,WD,Normal,200000
802,30,RM,40,4800,2,0,4,4,4,5,3,IDOTRR,Norm,Norm,1Fam,1,4,7,1916,1990,Gable,2,MetalSd,MetalSd,1,0,3,3,5,3,3,1,2,197,1,0,999,1196,5,5,Y,4,1196,0,0,1196,1,0,1,0,2,1,3,5,8,0,0,1,1957,1,2,440,3,3,3,0,0,0,0,0,0,0,0,,0,7,2007,WD,Normal,109900
803,60,RL,63,8199,2,0,4,4,4,5,3,CollgCr,Norm,Norm,1Fam,4,7,5,2005,2005,Gable,2,WdShing,Wd Shng,1,0,4,3,4,4,3,3,6,648,1,0,80,728,5,5,Y,5,728,728,0,1456,1,0,2,1,3,1,4,7,8,1,4,5,2005,3,2,410,3,3,3,36,18,0,0,0,0,0,0,,0,10,2008,WD,Normal,189000
804,60,RL,107,13891,2,0,4,4,4,5,3,NridgHt,Norm,Norm,1Fam,4,9,5,2008,2009,Hip,2,VinylSd,VinylSd,5,424,5,3,4,5,3,4,1,0,1,0,1734,1734,5,5,Y,5,1734,1088,0,2822,0,0,3,1,4,1,5,12,8,1,4,3,2009,2,3,1020,3,3,3,52,170,0,0,192,0,0,0,,0,1,2009,New,Partial,582933
805,20,RL,75,9000,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,1,5,5,1954,1954,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,5,3,3,1,2,812,1,0,124,936,5,3,Y,5,1128,0,0,1128,0,0,1,0,2,1,3,5,7,0,0,5,1954,1,1,286,3,3,3,0,0,0,0,0,0,0,2,,0,6,2006,WD,Family,118000
806,20,RL,91,12274,2,0,3,4,4,2,3,Somerst,Norm,Norm,1Fam,1,7,5,2008,2008,Gable,2,VinylSd,VinylSd,5,256,4,3,4,4,3,1,1,0,1,0,1417,1417,5,5,Y,5,1428,0,0,1428,0,0,2,0,3,1,5,6,8,0,0,5,2008,2,2,554,3,3,3,0,60,0,0,0,0,0,0,,0,7,2008,New,Partial,227680
807,80,RL,75,9750,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,8,5,5,1967,1967,Gable,2,VinylSd,VinylSd,1,0,3,3,4,3,3,3,5,400,3,480,100,980,5,4,Y,5,980,0,0,980,0,0,2,0,3,1,3,6,8,0,0,5,1967,3,1,384,3,3,3,68,0,0,0,0,0,0,0,,0,10,2006,WD,Normal,135500
808,70,RL,144,21384,2,0,4,4,4,5,3,BrkSide,Norm,Norm,1Fam,4,5,6,1923,2004,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,5,3,3,4,6,1309,1,0,15,1324,5,5,Y,5,1072,504,0,1576,2,0,1,1,3,1,4,6,8,1,3,5,1923,2,2,528,3,3,3,0,312,0,0,0,0,0,0,,0,5,2009,WD,Normal,223500
809,80,RL,85,13400,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,8,5,5,1966,1966,Gable,2,VinylSd,VinylSd,3,1047,3,3,5,3,3,3,5,516,4,128,380,1024,5,3,Y,5,1086,0,0,1086,1,0,1,0,3,1,3,6,8,1,4,5,1966,2,2,484,3,3,3,0,0,0,0,0,0,0,2,,0,6,2006,WD,Normal,159950
810,75,RM,90,8100,2,0,4,4,4,4,3,OldTown,Norm,Norm,1Fam,6,5,5,1898,1965,Hip,2,AsbShng,AsbShng,1,0,3,3,4,3,3,1,1,0,1,0,849,849,5,3,N,4,1075,1063,0,2138,0,0,2,0,2,3,3,11,8,0,0,1,1910,1,2,360,2,1,1,40,156,0,0,0,0,0,3,,0,11,2009,WD,Normal,106000
811,20,RL,78,10140,2,0,4,4,4,5,3,NWAmes,Norm,Norm,1Fam,1,6,6,1974,1999,Hip,2,HdBoard,HdBoard,3,99,3,3,5,3,3,1,5,663,2,377,0,1040,5,2,Y,5,1309,0,0,1309,1,0,1,1,3,1,4,5,8,1,2,5,1974,2,2,484,3,3,3,265,0,0,0,0,648,2,4,,0,1,2006,WD,Normal,181000
812,120,RM,52.73605689,4438,2,0,4,4,4,5,3,CollgCr,Norm,Norm,TwnhsE,1,6,5,2004,2004,Gable,2,VinylSd,VinylSd,3,169,4,3,4,4,3,4,6,662,1,0,186,848,5,5,Y,5,848,0,0,848,1,0,1,0,1,1,4,4,8,1,4,5,2004,3,2,420,3,3,3,140,0,0,0,0,0,0,0,,0,6,2008,ConLD,Normal,144500
813,20,C (all),66,8712,3,0,4,3,4,5,2,IDOTRR,Norm,Norm,1Fam,1,5,5,1952,1952,Hip,2,Wd Sdng,Wd Sdng,1,0,2,3,5,3,3,3,1,0,1,0,540,540,5,3,N,4,1044,0,0,1044,0,0,1,0,2,1,2,4,8,0,0,4,1952,1,2,504,3,3,1,0,0,0,0,0,0,0,0,Shed,54,6,2010,WD,Alloca,55993
814,20,RL,75,9750,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,1,6,6,1958,1958,Gable,2,MetalSd,MetalSd,3,243,3,3,5,3,3,1,3,608,1,0,834,1442,5,4,Y,5,1442,0,0,1442,0,0,1,1,4,1,3,7,8,0,0,5,1958,2,1,301,3,3,3,0,0,275,0,0,0,0,0,Shed,500,4,2007,COD,Normal,157900
815,50,RL,45,8248,2,3,4,4,4,5,3,Edwards,Norm,Norm,1Fam,2,5,7,1918,1950,Gable,2,Stucco,Stucco,1,0,3,3,6,3,3,1,1,0,1,0,686,686,4,4,Y,5,686,564,0,1250,0,1,1,1,3,1,2,7,8,0,0,1,1955,1,1,280,3,3,2,207,0,96,0,0,0,0,0,,0,7,2006,WD,Normal,116000
816,20,RL,48,12137,2,0,2,4,4,3,3,CollgCr,Norm,Norm,1Fam,1,7,5,1998,1998,Gable,2,VinylSd,VinylSd,3,442,3,3,4,4,3,1,1,0,1,0,1649,1649,5,5,Y,5,1661,0,0,1661,0,0,2,0,3,1,4,6,8,0,0,5,1998,2,2,598,3,3,3,0,34,0,0,0,0,0,0,,0,5,2010,WD,Normal,224900
817,20,RL,63.05085402,11425,2,0,3,4,4,4,3,NAmes,Norm,Norm,1Fam,1,5,6,1954,1954,Gable,2,BrkFace,BrkFace,1,0,3,3,5,3,3,1,4,486,1,0,522,1008,5,4,Y,5,1008,0,0,1008,0,0,1,0,2,1,3,4,8,1,4,5,1954,2,1,275,3,3,3,0,0,120,0,0,0,0,0,,0,7,2006,WD,Normal,137000
818,20,RL,87.3783463,13265,2,0,3,4,4,3,3,Mitchel,Norm,Norm,1Fam,1,8,5,2002,2002,Hip,2,CemntBd,CmentBd,3,148,4,3,4,4,3,1,6,1218,1,0,350,1568,5,5,Y,5,1689,0,0,1689,1,0,2,0,3,1,4,7,8,2,4,5,2002,2,3,857,3,3,3,150,59,0,0,0,0,0,0,,0,7,2008,WD,Normal,271000
819,80,RL,80,8816,2,0,4,4,4,5,3,ClearCr,Norm,Norm,1Fam,8,6,7,1971,1971,Gable,2,HdBoard,HdBoard,3,80,3,3,5,3,3,3,6,504,1,0,506,1010,5,4,Y,5,1052,0,0,1052,1,0,1,0,3,1,3,6,8,0,0,5,1971,1,2,440,3,3,3,0,0,0,0,0,0,0,3,,0,6,2010,WD,Normal,155000
820,120,RL,44,6371,2,0,3,4,4,5,3,NridgHt,Norm,Norm,TwnhsE,1,7,5,2009,2010,Gable,2,VinylSd,VinylSd,5,128,4,3,4,4,3,2,6,733,1,0,625,1358,5,5,Y,5,1358,0,0,1358,1,0,2,0,2,1,4,6,8,1,4,5,2010,2,2,484,3,3,3,192,35,0,0,0,0,0,0,,0,6,2010,New,Partial,224000
821,60,RL,72,7226,2,0,3,4,4,3,3,CollgCr,Norm,Norm,1Fam,4,7,5,2003,2003,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,1,1,0,1,0,798,798,5,5,Y,5,798,842,0,1640,0,0,2,1,3,1,4,6,8,0,0,5,2003,2,2,595,3,3,3,0,45,0,0,0,0,0,0,,0,6,2008,WD,Normal,183000
822,20,RM,60,6000,2,2,4,3,4,5,2,OldTown,Norm,Norm,2fmCon,1,4,4,1953,1953,Gable,2,MetalSd,MetalSd,1,0,2,3,5,2,3,1,1,0,1,0,936,936,5,3,N,5,936,0,0,936,0,0,1,0,2,1,3,4,6,0,0,1,1974,1,2,576,3,3,3,0,32,112,0,0,0,0,0,,0,2,2009,WD,Normal,93000
823,60,RL,106.9605005,12394,2,0,3,4,4,4,3,Gilbert,Norm,Norm,1Fam,4,7,5,2003,2003,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,4,1,0,1,0,847,847,5,5,Y,5,847,886,0,1733,0,0,2,1,3,1,4,7,8,1,4,3,2003,3,2,433,3,3,3,100,48,0,0,0,0,0,0,,0,10,2007,WD,Family,225000
824,50,RL,60,9900,2,0,4,4,4,5,3,SWISU,Norm,Norm,1Fam,2,6,7,1940,1950,Gable,2,VinylSd,VinylSd,1,0,3,3,6,3,3,1,1,0,1,0,778,778,5,3,Y,5,944,545,0,1489,0,0,2,0,3,1,3,7,8,1,4,1,1940,1,1,240,3,3,3,335,0,0,0,0,0,0,2,,0,7,2009,WD,Normal,139500
825,20,FV,81,11216,2,0,4,4,4,5,3,Somerst,Norm,Norm,1Fam,1,8,5,2006,2006,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,4,1,1,0,1,0,1489,1489,5,5,Y,5,1489,0,0,1489,0,0,2,0,3,1,4,7,8,1,4,5,2006,2,2,776,3,3,3,0,140,0,0,0,0,0,0,,0,6,2006,New,Partial,232600
826,20,RL,114,14803,2,0,4,4,4,5,3,NridgHt,PosN,PosN,1Fam,1,10,5,2007,2008,Hip,2,CemntBd,CmentBd,3,816,5,3,4,5,3,3,6,1636,1,0,442,2078,5,5,Y,5,2084,0,0,2084,1,0,2,0,2,1,5,7,8,1,4,5,2007,3,3,1220,3,3,3,188,45,0,0,0,0,0,0,,0,6,2008,New,Partial,385000
827,45,RM,50,6130,2,0,4,4,4,5,3,BrkSide,Norm,Norm,1Fam,3,5,6,1924,1950,Gable,2,MetalSd,MetalSd,1,0,3,3,6,3,3,1,5,784,1,0,0,784,5,4,Y,5,784,0,0,784,1,0,1,0,2,1,4,5,8,0,0,0,0,0,0,0,0,0,3,0,0,116,0,0,0,0,0,,0,5,2008,WD,Normal,109500
828,20,RL,65,8529,2,0,3,4,4,5,3,SawyerW,Norm,Norm,1Fam,1,7,5,2001,2001,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,1,6,20,1,0,1434,1454,5,5,Y,5,1434,0,0,1434,0,0,2,0,3,1,4,6,8,1,3,5,2001,2,2,527,3,3,3,290,39,0,0,0,0,0,0,,0,4,2009,WD,Normal,189000
829,60,RL,73.21726029,28698,2,0,2,2,4,3,1,ClearCr,Norm,Norm,1Fam,4,5,5,1967,1967,Flat,6,Plywood,Plywood,1,0,3,3,4,3,4,4,2,249,5,764,0,1013,5,3,Y,5,1160,966,0,2126,0,1,2,1,3,1,3,7,6,0,0,5,1967,3,2,538,3,3,3,486,0,0,0,225,0,0,0,,0,6,2009,WD,Abnorml,185000
830,160,FV,24,2544,2,2,4,4,4,5,3,Somerst,Norm,Norm,Twnhs,4,7,5,2005,2005,Gable,2,MetalSd,MetalSd,1,0,4,3,4,4,3,1,1,0,1,0,600,600,5,5,Y,5,520,623,80,1223,0,0,2,1,2,1,4,4,8,0,0,1,2005,2,2,480,3,3,3,0,166,0,0,0,0,0,0,,0,7,2006,WD,Normal,147400
831,20,RL,80,11900,2,0,3,4,4,4,3,NAmes,Norm,Norm,1Fam,1,6,5,1957,1957,Gable,2,HdBoard,HdBoard,3,387,3,3,5,3,3,1,3,1040,1,0,352,1392,5,3,Y,4,1392,0,0,1392,1,0,1,1,3,1,3,6,8,2,4,5,1957,2,2,458,3,3,3,0,0,0,0,192,0,0,0,,0,6,2008,WD,Normal,166000
832,160,FV,30,3180,2,2,4,4,4,5,3,Somerst,Norm,Norm,TwnhsE,4,7,5,2005,2005,Gable,2,MetalSd,MetalSd,1,0,3,3,4,4,3,1,1,0,1,0,600,600,5,5,Y,5,520,600,80,1200,0,0,2,1,2,1,4,4,8,0,0,1,2005,2,2,480,3,3,3,0,166,0,0,0,0,0,0,,0,6,2006,WD,Normal,151000
833,60,RL,44,9548,2,0,3,4,4,3,3,CollgCr,Norm,Norm,1Fam,4,7,6,2003,2003,Gable,2,VinylSd,VinylSd,3,223,4,3,4,4,3,1,6,483,1,0,458,941,5,5,Y,5,941,888,0,1829,1,0,2,1,3,1,4,7,8,1,3,5,2003,2,2,613,3,3,3,192,39,0,0,0,0,0,0,,0,1,2010,WD,Normal,237000
834,20,RL,100,10004,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,1,6,6,1964,1964,Gable,2,HdBoard,Plywood,3,180,3,3,5,3,3,1,3,196,4,345,975,1516,5,3,Y,5,1516,0,0,1516,0,0,1,1,3,1,3,6,8,0,0,5,1964,2,2,472,3,3,3,0,0,0,0,152,0,0,0,,0,2,2009,WD,Normal,167000
835,20,RL,75,7875,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,1,5,6,1961,1961,Gable,2,VinylSd,VinylSd,3,136,3,3,5,3,3,1,3,572,1,0,572,1144,5,4,Y,5,1144,0,0,1144,1,0,1,0,3,1,3,6,8,0,0,5,1961,1,2,456,3,3,3,0,0,0,0,0,0,0,2,,0,9,2008,WD,Normal,139950
836,20,RL,60,9600,2,0,4,4,4,5,3,Sawyer,Norm,Norm,1Fam,1,4,7,1950,1995,Gable,2,VinylSd,HdBoard,1,0,3,3,5,4,3,1,4,442,1,0,625,1067,5,3,Y,5,1067,0,0,1067,0,0,2,0,2,1,4,4,6,0,0,5,1996,1,2,436,3,3,3,290,0,0,0,0,0,0,0,,0,2,2010,WD,Normal,128000
837,30,RM,90,8100,2,2,4,4,4,5,3,OldTown,Norm,Norm,1Fam,1,5,6,1948,1973,Gable,2,VinylSd,VinylSd,1,0,3,3,6,3,3,1,3,338,1,0,1221,1559,5,4,Y,5,1559,0,0,1559,1,0,1,0,2,1,3,5,6,0,0,1,1948,1,2,812,3,3,3,0,116,230,0,0,0,0,2,,0,6,2007,COD,Normal,153500
838,160,RM,21,1680,2,0,4,4,4,5,3,BrDale,Norm,Norm,Twnhs,4,6,5,1973,1973,Gable,2,HdBoard,HdBoard,3,158,3,3,5,3,3,1,4,330,1,0,153,483,5,3,Y,5,483,504,0,987,1,0,1,1,2,1,3,5,8,0,0,1,1973,1,1,264,3,3,3,0,0,0,0,0,0,0,0,,0,11,2008,WD,Normal,100000
839,20,RL,75,9525,2,0,4,4,4,5,3,CollgCr,Norm,Norm,1Fam,1,5,6,1995,2006,Gable,2,VinylSd,VinylSd,1,0,3,3,4,4,3,1,1,0,1,0,1099,1099,5,5,Y,5,1099,0,0,1099,0,0,1,1,3,1,4,6,8,0,0,5,1999,1,1,352,3,3,3,278,0,0,0,0,0,0,0,,0,6,2008,WD,Normal,144000
840,50,RL,70,11767,2,0,4,4,4,5,3,Edwards,Norm,Norm,1Fam,2,5,6,1946,1995,Gable,2,MetalSd,MetalSd,1,0,3,3,5,3,3,1,4,352,1,0,416,768,5,5,Y,5,768,432,0,1200,0,0,1,0,3,1,3,6,8,0,0,1,1946,1,1,240,3,3,3,0,0,0,0,0,0,0,0,,0,5,2008,WD,Normal,130500
841,70,RH,57.69691767,12155,2,0,3,4,4,5,3,SWISU,Norm,Norm,1Fam,4,6,8,1925,1950,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,6,3,3,1,4,156,1,0,516,672,5,3,N,5,810,672,0,1482,0,0,2,0,4,1,2,7,8,0,0,1,1934,1,1,400,3,3,2,0,0,254,0,0,0,0,0,,0,3,2008,WD,Normal,140000
842,70,RM,60,10440,2,3,4,4,4,5,3,OldTown,Norm,Norm,1Fam,4,5,8,1904,2002,Gable,2,MetalSd,MetalSd,1,0,3,3,4,3,3,1,1,0,1,0,650,650,5,4,Y,5,958,581,0,1539,0,0,2,0,3,1,4,8,8,1,1,1,1983,1,2,686,4,3,2,70,78,68,0,0,0,0,0,,0,6,2008,WD,Normal,157500
843,80,RL,82,9020,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,8,6,7,1966,1966,Gable,2,HdBoard,HdBoard,3,183,3,3,5,3,3,4,3,312,5,539,276,1127,5,3,Y,5,1165,0,0,1165,1,0,1,1,3,1,3,6,8,0,0,5,1966,2,2,490,4,4,3,0,129,0,0,0,0,0,4,,0,5,2008,WD,Normal,174900
844,90,RL,80,8000,2,0,4,4,4,4,3,NAmes,Artery,Norm,Duplex,1,5,4,1961,1961,Gable,2,BrkFace,BrkFace,1,0,3,3,5,3,3,1,1,0,1,0,1800,1800,5,5,N,5,1800,0,0,1800,0,0,2,0,6,2,3,10,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,7,2007,WD,Normal,141000
845,50,RM,100,12665,2,3,3,4,4,5,3,OldTown,Artery,Norm,1Fam,2,5,8,1915,1950,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,6,3,3,2,1,0,1,0,876,876,5,4,Y,5,876,540,0,1416,0,0,1,1,4,1,3,7,8,1,4,1,1949,1,3,720,3,3,3,418,0,194,0,0,0,0,0,,0,6,2008,WD,Normal,153900
846,85,RL,41.70110842,16647,2,0,3,4,4,3,3,Sawyer,RRAe,Norm,1Fam,7,5,5,1975,1981,Gable,2,HdBoard,HdBoard,1,0,3,3,5,4,3,4,5,1390,1,0,0,1390,5,3,Y,5,1701,0,0,1701,1,0,2,0,3,1,3,6,6,2,3,4,1975,3,2,611,3,3,3,0,0,0,0,0,0,0,0,,0,1,2007,WD,Normal,171000
847,60,RL,75,9317,2,0,4,4,4,5,3,SawyerW,Norm,Norm,1Fam,4,7,5,1993,1993,Gable,2,HdBoard,HdBoard,3,137,4,3,4,4,3,1,5,513,1,0,227,740,5,5,Y,5,1006,769,0,1775,1,0,2,1,3,1,4,7,8,1,3,5,1993,1,2,425,3,3,3,234,72,192,0,0,0,0,0,,0,7,2009,WD,Normal,213000
848,20,RL,36,15523,2,0,3,4,4,3,3,CollgCr,Norm,Norm,1Fam,1,5,6,1972,1972,Gable,2,HdBoard,Plywood,1,0,3,3,5,3,3,3,4,460,1,0,404,864,5,5,Y,5,864,0,0,864,1,0,1,0,3,1,3,5,8,1,2,5,1972,1,1,338,3,3,3,0,0,0,0,0,0,0,0,,0,8,2009,WD,Normal,133500
849,50,RL,75,45600,2,0,2,3,4,5,3,ClearCr,Norm,Norm,1Fam,2,6,8,1908,1997,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,6,3,3,1,1,0,1,0,907,907,5,3,Y,5,1307,1051,0,2358,0,0,3,0,5,1,3,10,8,1,4,1,1908,1,2,360,2,3,3,486,40,0,0,175,0,0,0,,0,9,2008,WD,Normal,240000
850,80,RL,80,9600,2,0,4,4,4,2,3,Veenker,Feedr,Norm,1Fam,8,6,7,1976,1994,Hip,2,Plywood,Plywood,3,360,4,4,5,3,3,1,1,0,1,0,528,528,5,5,Y,5,1094,761,0,1855,0,0,2,1,3,1,3,7,8,1,3,5,1976,2,2,512,3,3,3,113,100,0,0,0,0,0,0,,0,8,2007,WD,Normal,187000
851,120,RM,36,4435,2,0,4,4,4,5,3,CollgCr,Norm,Norm,TwnhsE,1,6,5,2003,2003,Gable,2,VinylSd,VinylSd,3,170,4,3,4,4,3,3,6,659,1,0,189,848,5,5,Y,5,848,0,0,848,1,0,1,0,1,1,4,3,8,0,0,5,2003,3,2,420,3,3,3,140,0,0,0,0,0,0,0,,0,11,2007,WD,Normal,131500
852,120,RL,43.36066775,3196,2,0,4,4,4,5,3,Blmngtn,Norm,Norm,TwnhsE,1,8,5,2003,2003,Gable,2,VinylSd,VinylSd,3,40,4,3,4,4,3,4,1,0,1,0,1273,1273,5,5,Y,5,1456,0,0,1456,0,0,2,0,2,1,4,7,8,1,3,5,2003,3,2,400,3,3,3,143,20,0,0,0,0,0,0,,0,5,2006,WD,Normal,215000
853,75,RL,53,7128,2,0,4,4,4,5,3,Crawfor,Norm,Norm,1Fam,6,7,5,1941,1950,Gable,2,MetalSd,MetalSd,1,0,3,4,5,3,3,1,3,364,1,0,554,918,5,4,Y,5,918,728,0,1646,0,0,2,0,4,1,3,7,8,2,4,1,1941,1,1,240,3,3,3,0,0,0,0,126,0,0,3,,0,8,2007,WD,Normal,164000
854,80,RL,73.78389482,12095,2,0,3,4,4,4,3,NAmes,Norm,Norm,1Fam,8,6,6,1964,1964,Gable,2,MetalSd,HdBoard,3,115,3,4,5,3,3,4,3,564,1,0,563,1127,5,3,Y,5,1445,0,0,1445,0,0,1,1,3,1,3,7,8,1,2,5,1964,2,2,645,3,3,3,180,0,0,0,0,0,0,3,,0,8,2009,WD,Normal,158000
855,20,RL,102,17920,2,0,4,4,4,5,3,Sawyer,Norm,Norm,1Fam,1,5,4,1955,1974,Hip,2,Wd Sdng,Plywood,1,0,3,3,5,3,3,2,5,306,3,1085,372,1763,5,3,Y,5,1779,0,0,1779,1,0,1,1,3,1,3,6,8,1,4,5,1955,1,2,454,3,3,3,0,418,0,0,312,0,0,0,,0,7,2006,WD,Abnorml,170000
856,20,RL,70.45551192,6897,2,0,3,4,4,4,3,Sawyer,Norm,Norm,1Fam,1,5,8,1962,2010,Gable,2,HdBoard,HdBoard,1,0,3,4,5,3,3,1,5,659,1,0,381,1040,5,5,Y,5,1040,0,0,1040,1,0,1,1,3,1,3,6,8,0,0,1,1962,1,1,260,3,3,3,0,104,0,0,0,0,0,0,,0,4,2010,WD,Normal,127000
857,80,RL,71.1656191,10970,2,0,3,2,4,5,2,CollgCr,Norm,Norm,1Fam,8,6,6,1978,1978,Gable,2,Plywood,HdBoard,1,0,3,3,5,4,4,4,6,505,2,435,0,940,5,3,Y,5,1026,0,0,1026,1,0,1,0,3,1,3,5,8,0,0,1,1981,1,2,576,3,2,3,0,0,34,0,0,0,0,3,,0,10,2008,WD,Normal,147000
858,60,RL,65,8125,2,0,4,4,4,5,3,Gilbert,Norm,Norm,1Fam,4,6,5,1994,1995,Gable,2,HdBoard,HdBoard,1,0,3,3,4,4,3,1,1,0,1,0,702,702,5,4,Y,5,702,779,0,1481,0,0,2,1,3,1,3,6,8,1,3,5,1994,3,2,343,3,3,3,0,36,0,0,0,0,0,0,,0,3,2009,WD,Normal,174000
859,20,RL,80,10400,2,0,4,4,4,5,3,NWAmes,Norm,Norm,1Fam,1,7,5,1976,1976,Gable,2,HdBoard,HdBoard,3,189,3,3,5,4,3,1,1,0,1,0,1090,1090,5,3,Y,5,1370,0,0,1370,0,0,2,0,3,1,3,6,8,1,3,5,1976,2,2,479,3,3,3,0,0,0,0,0,0,0,3,,0,6,2009,WD,Family,152000
