index,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
762,763,60,FV,72,8640,2,0,4,4,4,5,3,Somerst,Norm,Norm,1Fam,4,7,5,2009,2009,Gable,2,VinylSd,VinylSd,1,0,3,3,4,4,3,2,6,24,1,0,732,756,5,5,Y,5,764,783,0,1547,0,0,2,1,3,1,4,7,8,0,0,5,2009,1,2,614,3,3,3,169,45,0,0,0,0,0,0,,0,6,2010,Con,Normal,215200
763,764,60,RL,82,9430,2,0,4,4,4,5,3,NoRidge,Norm,Norm,1Fam,4,8,5,1999,1999,Gable,2,VinylSd,VinylSd,3,673,4,3,4,4,3,2,6,1163,1,0,89,1252,5,5,Y,5,1268,1097,0,2365,1,0,2,1,3,1,4,8,8,1,4,5,1999,2,3,856,3,3,3,0,128,0,0,180,0,0,0,,0,7,2009,WD,Normal,337000
764,765,120,RL,30,9549,2,0,3,4,4,3,3,Veenker,Norm,Norm,TwnhsE,1,8,5,1995,1996,Hip,2,BrkFace,BrkFace,1,0,4,4,4,4,4,3,2,437,6,1057,0,1494,5,5,Y,5,1494,0,0,1494,1,0,1,1,2,1,5,6,8,1,4,5,1995,3,2,481,3,3,3,0,30,0,0,216,0,0,0,,0,4,2006,WD,Normal,270000
765,766,20,RL,75,14587,2,0,3,4,4,5,3,Somerst,Norm,Norm,1Fam,1,9,5,2008,2008,Gable,2,VinylSd,VinylSd,5,284,4,3,4,4,3,1,1,0,1,0,1498,1498,5,5,Y,5,1506,0,0,1506,0,0,2,0,2,1,5,6,8,1,4,5,2008,3,2,592,3,3,3,0,174,0,0,0,0,0,0,,0,8,2008,New,Partial,264132
766,767,60,RL,80,10421,2,0,4,4,4,5,3,NWAmes,Norm,Norm,1Fam,4,7,5,1988,1988,Gable,2,HdBoard,HdBoard,3,42,3,3,5,4,3,1,6,394,1,0,586,980,5,3,Y,5,980,734,0,1714,0,0,2,1,3,1,3,7,8,1,3,5,1988,1,2,496,3,3,3,228,66,156,0,0,0,0,3,Shed,500,3,2010,WD,Normal,196500
767,768,50,RL,75,12508,2,0,3,4,4,5,3,Mitchel,Norm,Norm,1Fam,2,6,7,1940,1985,Gable,2,VinylSd,VinylSd,1,0,3,3,5,4,3,2,5,660,1,0,323,983,5,5,Y,5,983,767,0,1750,1,0,2,0,4,1,3,7,5,0,0,5,1989,1,1,423,3,3,3,245,0,156,0,0,0,0,0,Shed,1300,7,2008,WD,Normal,160000
768,769,20,RL,70,9100,2,0,4,4,4,5,3,CollgCr,Norm,Norm,1Fam,1,7,5,2004,2005,Hip,2,VinylSd,VinylSd,1,0,4,3,4,4,3,1,6,24,1,0,1836,1860,5,5,Y,5,1836,0,0,1836,0,0,2,0,3,1,4,8,8,1,4,5,2004,3,2,484,3,3,3,120,33,0,0,0,0,0,0,,0,10,2006,WD,Normal,216837
769,770,60,RL,47,53504,2,0,2,2,4,3,2,StoneBr,Norm,Norm,1Fam,4,8,5,2003,2003,Hip,2,CemntBd,Wd Shng,3,603,5,3,4,4,3,4,5,1416,1,0,234,1650,5,5,Y,5,1690,1589,0,3279,1,0,3,1,4,1,5,12,5,1,4,3,2003,3,3,841,3,3,3,503,36,0,0,210,0,0,0,,0,6,2010,WD,Normal,538000
770,771,85,RL,,7252,2,0,3,4,4,3,3,Sawyer,Norm,Norm,1Fam,7,5,5,1982,1982,Hip,2,Wd Sdng,Wd Sdng,1,0,3,3,5,4,3,3,6,685,1,0,173,858,5,3,Y,5,858,0,0,858,1,0,1,0,2,1,3,5,8,0,0,1,1983,1,2,576,3,3,3,120,0,0,0,0,0,0,0,,0,4,2009,WD,Normal,134900
771,772,20,RL,67,8877,2,0,4,4,4,5,3,Edwards,Norm,Norm,1Fam,1,4,5,1951,1951,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,5,2,2,1,2,836,1,0,0,836,5,3,Y,2,1220,0,0,1220,0,0,1,0,2,1,3,6,8,0,0,1,1951,1,2,396,3,3,3,0,0,0,0,0,0,0,0,,0,4,2006,COD,Normal,102000
772,773,80,RL,94,7819,2,0,4,4,4,5,3,Edwards,Norm,Norm,1Fam,8,6,5,1976,1976,Gable,2,Plywood,Plywood,1,0,3,3,5,3,3,3,5,422,4,127,480,1029,5,3,Y,5,1117,0,0,1117,1,0,1,0,3,1,3,6,8,1,3,1,1976,1,2,672,3,3,3,144,0,0,0,0,0,0,3,,0,3,2010,WD,Abnorml,107000
773,774,20,RL,70,10150,2,0,4,4,4,5,3,NAmes,Feedr,Norm,1Fam,1,5,5,1958,1958,Gable,2,Wd Sdng,Wd Sdng,1,1,3,3,5,3,3,1,3,456,1,0,456,912,5,5,Y,4,912,0,0,912,0,0,1,0,2,1,3,5,8,0,0,5,1958,2,1,275,3,3,3,0,0,0,0,0,0,0,0,,0,7,2007,COD,Normal,114500
774,775,20,RL,110,14226,2,0,4,4,4,4,3,NridgHt,Norm,Norm,1Fam,1,8,5,2006,2006,Hip,2,VinylSd,VinylSd,3,375,4,3,4,4,3,3,1,0,1,0,1935,1935,5,4,Y,5,1973,0,0,1973,0,0,2,0,3,1,4,9,8,1,4,5,2006,3,3,895,3,3,3,315,45,0,0,0,0,0,0,,0,7,2007,New,Partial,395000
775,776,120,RM,32,4500,2,0,4,4,4,2,3,Mitchel,Norm,Norm,TwnhsE,1,6,5,1998,1998,Hip,2,VinylSd,VinylSd,3,320,3,3,4,5,3,1,6,866,1,0,338,1204,5,5,Y,5,1204,0,0,1204,1,0,2,0,2,1,3,5,8,0,0,5,1998,3,2,412,3,3,3,0,247,0,0,0,0,0,0,,0,6,2009,WD,Normal,162000
776,777,20,RL,86,11210,2,0,3,4,4,5,3,CollgCr,Norm,Norm,1Fam,1,7,5,2005,2006,Gable,2,VinylSd,VinylSd,3,240,4,3,4,4,3,3,6,20,1,0,1594,1614,5,5,Y,5,1614,0,0,1614,0,0,2,0,3,1,4,7,8,0,0,5,2005,2,3,865,3,3,3,144,59,0,0,0,0,0,0,,0,7,2006,New,Partial,221500
777,778,20,RL,100,13350,2,0,3,4,4,5,3,Sawyer,Norm,Norm,1Fam,1,5,5,1974,1974,Hip,2,HdBoard,Plywood,1,0,3,3,5,3,3,1,5,762,1,0,102,864,5,3,Y,5,894,0,0,894,1,0,1,0,3,1,3,5,8,1,2,5,1974,1,2,440,3,3,3,241,0,0,0,0,0,0,3,,0,6,2006,WD,Normal,142500
778,779,90,RH,60,8400,2,0,4,4,4,5,3,SawyerW,Feedr,Norm,Duplex,1,5,5,1977,1977,Gable,2,Plywood,Plywood,3,320,3,3,3,0,0,0,0,0,0,0,0,0,5,3,Y,5,2020,0,0,2020,0,0,2,0,4,2,3,10,8,2,3,1,1977,1,2,630,3,3,3,0,0,0,0,0,0,0,0,,0,10,2007,WD,Normal,144000
779,780,90,RL,78,10530,2,0,4,4,4,5,3,Mitchel,Norm,Norm,Duplex,7,6,5,1977,1977,Gable,2,Plywood,ImStucc,3,90,3,3,5,4,3,4,6,975,1,0,0,975,5,3,Y,5,1004,0,0,1004,1,0,1,0,2,1,3,4,8,0,0,5,1977,1,2,504,3,3,3,0,0,0,0,0,0,0,0,,0,5,2006,WD,Normal,135000
780,781,20,RL,63,7875,2,0,4,4,4,5,3,Gilbert,Norm,Norm,1Fam,1,7,5,1995,1996,Gable,2,HdBoard,HdBoard,3,38,3,3,4,4,4,1,1,0,1,0,1237,1237,5,4,Y,5,1253,0,0,1253,0,0,2,0,3,1,3,6,8,1,3,5,1995,3,2,402,3,3,3,220,21,0,0,0,0,0,0,,0,6,2007,WD,Normal,176000
781,782,60,RL,65,7153,2,0,4,4,4,5,3,SawyerW,Norm,Norm,1Fam,4,6,5,1992,1992,Gable,2,VinylSd,VinylSd,1,0,4,4,4,4,3,1,5,387,1,0,374,761,5,5,Y,5,810,793,0,1603,0,0,2,1,3,1,4,7,8,0,0,5,1992,2,2,484,3,3,3,0,124,0,0,0,0,0,0,,0,7,2006,WD,Normal,175900
782,783,20,RL,67,16285,2,0,2,4,4,5,3,CollgCr,Norm,Norm,1Fam,1,7,5,2001,2002,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,1,1,0,1,0,1413,1413,5,5,Y,5,1430,0,0,1430,0,0,2,0,3,1,4,6,8,0,0,5,2001,2,2,605,3,3,3,0,33,0,0,0,0,0,0,,0,6,2009,WD,Normal,187100
783,784,85,RL,,9101,2,0,3,4,4,4,3,Mitchel,Norm,Norm,1Fam,7,5,6,1978,1978,Gable,2,Plywood,Plywood,3,104,3,4,4,4,3,3,6,1097,1,0,0,1097,5,5,Y,5,1110,0,0,1110,1,0,1,0,1,1,4,4,8,1,3,5,1978,3,2,602,3,3,3,303,30,0,0,0,0,0,0,,0,7,2009,WD,Normal,165500
784,785,75,RM,35,6300,2,3,4,4,4,5,3,OldTown,Norm,Norm,1Fam,6,6,6,1914,2001,Gable,2,Wd Sdng,Wd Shng,1,0,3,3,5,3,3,1,1,0,1,0,742,742,5,5,Y,5,742,742,0,1484,0,0,2,0,3,1,3,9,8,1,4,0,0,0,0,0,0,0,3,0,291,134,0,0,0,0,0,,0,6,2008,WD,Normal,128000
785,786,20,RL,,9790,2,0,4,4,4,5,3,NWAmes,Feedr,Norm,1Fam,1,6,5,1967,1967,Gable,2,BrkFace,Wd Sdng,1,0,3,3,5,3,3,1,3,251,2,630,491,1372,5,3,Y,5,1342,0,0,1342,0,0,2,0,3,1,3,7,8,1,4,5,1967,1,2,457,3,3,3,0,0,0,0,197,0,0,0,,0,9,2009,WD,Normal,161500
786,787,50,RM,60,10800,2,0,4,4,4,5,3,OldTown,Artery,Norm,1Fam,2,5,6,1915,1950,Gable,2,MetalSd,MetalSd,1,0,3,4,4,2,3,1,2,686,1,0,0,686,5,3,Y,5,966,686,0,1652,1,0,2,0,4,1,3,7,8,0,0,1,1961,1,1,416,3,3,3,0,0,196,0,0,0,0,0,Shed,1200,6,2010,WD,Normal,139000
787,788,60,RL,76,10142,2,0,3,4,4,5,3,SawyerW,Norm,Norm,1Fam,4,7,5,2004,2004,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,1,6,656,1,0,300,956,5,5,Y,5,956,1128,0,2084,1,0,2,1,4,1,4,8,8,0,0,3,2004,2,2,618,3,3,3,0,45,0,0,0,0,0,0,,0,1,2010,WD,Normal,233000
788,789,20,RM,50,6000,2,0,4,4,4,4,3,OldTown,Norm,Norm,1Fam,1,4,7,1954,2000,Gable,2,MetalSd,MetalSd,1,0,3,3,5,3,3,1,1,0,1,0,901,901,5,5,Y,5,901,0,0,901,0,0,1,0,2,1,3,4,8,0,0,1,1954,1,1,281,2,3,3,0,0,0,0,0,0,0,0,,0,8,2008,WD,Normal,107900
789,790,60,RL,,12205,2,0,3,2,4,5,3,ClearCr,Norm,Norm,1Fam,4,6,8,1966,2007,Gable,2,HdBoard,HdBoard,3,157,3,3,5,3,2,4,2,568,1,0,264,832,5,4,Y,5,976,1111,0,2087,0,0,2,1,5,1,4,9,8,0,0,5,1966,3,2,444,3,3,3,133,168,0,0,0,0,0,0,,0,7,2007,WD,Normal,187500
790,791,120,RL,43,3182,2,0,4,4,4,5,3,Blmngtn,Norm,Norm,TwnhsE,1,7,5,2005,2006,Gable,2,VinylSd,VinylSd,3,11,4,3,4,4,3,1,6,16,1,0,1129,1145,5,5,Y,5,1145,0,0,1145,0,0,2,0,2,1,4,5,8,1,4,5,2005,3,2,397,3,3,3,100,16,0,0,0,0,0,0,,0,9,2009,WD,Normal,160200
791,792,80,RL,,11333,2,0,3,4,4,4,3,Mitchel,Norm,Norm,1Fam,8,6,5,1976,1976,Gable,2,HdBoard,HdBoard,1,0,3,3,4,4,3,3,5,539,1,0,490,1029,5,3,Y,5,1062,0,0,1062,1,0,1,0,3,1,3,5,8,2,3,5,1976,2,2,539,3,3,3,120,0,0,0,0,0,0,0,,0,5,2007,WD,Normal,146800
792,793,60,RL,92,9920,2,0,3,4,4,3,3,NoRidge,Norm,Norm,1Fam,4,7,5,1996,1997,Gable,2,MetalSd,MetalSd,1,0,4,3,4,4,3,3,6,862,1,0,255,1117,5,5,Y,5,1127,886,0,2013,1,0,2,1,3,1,3,8,8,1,3,5,1997,1,2,455,3,3,3,180,130,0,0,0,0,0,0,,0,6,2007,WD,Normal,269790
793,794,20,RL,76,9158,2,0,4,4,4,5,3,Somerst,Norm,Norm,1Fam,1,8,5,2007,2007,Gable,2,CemntBd,CmentBd,5,140,4,3,4,4,3,3,1,0,1,0,1496,1496,5,5,Y,5,1496,0,0,1496,0,0,2,0,3,1,4,7,8,0,0,5,2007,3,2,474,3,3,3,168,130,0,0,0,0,0,0,,0,6,2007,New,Partial,225000
794,795,60,RL,,10832,2,0,3,4,4,4,3,Gilbert,Norm,Norm,1Fam,4,7,5,1994,1996,Gable,2,MetalSd,MetalSd,1,0,4,3,4,4,3,1,1,0,1,0,712,712,5,5,Y,5,1086,809,0,1895,0,0,2,1,3,1,4,7,8,1,3,5,1994,3,2,409,3,3,3,143,46,0,0,0,0,0,0,Shed,500,10,2008,WD,Normal,194500
795,796,60,RL,70,8400,2,0,4,4,4,5,3,SawyerW,Norm,Norm,1Fam,4,6,6,1980,1981,Gable,2,HdBoard,HdBoard,3,130,3,3,5,4,3,1,1,0,1,0,650,650,5,3,Y,5,888,676,0,1564,0,0,2,1,3,1,3,7,8,1,3,5,1980,1,2,476,3,3,3,0,50,0,0,204,0,0,3,,0,4,2010,WD,Normal,171000
796,797,20,RL,71,8197,2,0,4,4,4,5,3,Sawyer,Norm,Norm,1Fam,1,6,5,1977,1977,Gable,2,Plywood,Plywood,3,148,3,3,5,3,3,1,1,0,1,0,660,660,5,5,Y,5,1285,0,0,1285,0,0,1,1,3,1,3,7,8,1,3,5,1977,2,2,528,3,3,3,138,0,0,0,0,0,0,3,,0,4,2007,WD,Normal,143500
797,798,20,RL,57,7677,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,1,5,5,1953,1953,Gable,2,VinylSd,VinylSd,1,0,3,3,5,3,3,1,4,570,1,0,203,773,5,4,Y,5,773,0,0,773,0,0,1,0,2,1,3,4,8,0,0,5,1953,1,1,240,3,3,3,0,0,0,0,0,0,0,0,,0,4,2008,WD,Abnorml,110000
798,799,60,RL,104,13518,2,0,4,4,4,5,3,NridgHt,Norm,Norm,1Fam,4,9,5,2008,2009,Hip,2,VinylSd,VinylSd,5,860,5,3,4,5,3,1,1,0,1,0,1926,1926,5,5,Y,5,1966,1174,0,3140,0,0,3,1,4,1,5,11,8,2,4,3,2009,3,3,820,3,3,3,144,78,0,0,0,0,0,0,,0,7,2009,New,Partial,485000
799,800,50,RL,60,7200,2,0,4,4,4,4,3,SWISU,Feedr,Norm,1Fam,2,5,7,1937,1950,Gable,2,Wd Sdng,Wd Sdng,3,252,3,3,6,4,3,1,5,569,1,0,162,731,5,5,Y,5,981,787,0,1768,1,0,1,1,3,1,4,7,8,2,3,1,1939,1,1,240,3,3,3,0,0,264,0,0,0,0,3,,0,6,2007,WD,Normal,175000
800,801,60,RL,79,12798,2,0,3,2,4,5,2,ClearCr,Feedr,Norm,1Fam,4,6,5,1997,1997,Gable,2,VinylSd,VinylSd,1,0,3,3,4,4,3,4,6,462,1,0,154,616,5,4,Y,5,616,1072,0,1688,1,0,2,1,4,1,4,8,8,0,0,5,1997,2,2,603,3,3,3,403,114,185,0,0,0,0,0,Shed,400,5,2008,WD,Normal,200000
801,802,30,RM,40,4800,2,0,4,4,4,5,3,IDOTRR,Norm,Norm,1Fam,1,4,7,1916,1990,Gable,2,MetalSd,MetalSd,1,0,3,3,5,3,3,1,2,197,1,0,999,1196,5,5,Y,4,1196,0,0,1196,1,0,1,0,2,1,3,5,8,0,0,1,1957,1,2,440,3,3,3,0,0,0,0,0,0,0,0,,0,7,2007,WD,Normal,109900
802,803,60,RL,63,8199,2,0,4,4,4,5,3,CollgCr,Norm,Norm,1Fam,4,7,5,2005,2005,Gable,2,WdShing,Wd Shng,1,0,4,3,4,4,3,3,6,648,1,0,80,728,5,5,Y,5,728,728,0,1456,1,0,2,1,3,1,4,7,8,1,4,5,2005,3,2,410,3,3,3,36,18,0,0,0,0,0,0,,0,10,2008,WD,Normal,189000
803,804,60,RL,107,13891,2,0,4,4,4,5,3,NridgHt,Norm,Norm,1Fam,4,9,5,2008,2009,Hip,2,VinylSd,VinylSd,5,424,5,3,4,5,3,4,1,0,1,0,1734,1734,5,5,Y,5,1734,1088,0,2822,0,0,3,1,4,1,5,12,8,1,4,3,2009,2,3,1020,3,3,3,52,170,0,0,192,0,0,0,,0,1,2009,New,Partial,582933
804,805,20,RL,75,9000,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,1,5,5,1954,1954,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,5,3,3,1,2,812,1,0,124,936,5,3,Y,5,1128,0,0,1128,0,0,1,0,2,1,3,5,7,0,0,5,1954,1,1,286,3,3,3,0,0,0,0,0,0,0,2,,0,6,2006,WD,Family,118000
805,806,20,RL,91,12274,2,0,3,4,4,2,3,Somerst,Norm,Norm,1Fam,1,7,5,2008,2008,Gable,2,VinylSd,VinylSd,5,256,4,3,4,4,3,1,1,0,1,0,1417,1417,5,5,Y,5,1428,0,0,1428,0,0,2,0,3,1,5,6,8,0,0,5,2008,2,2,554,3,3,3,0,60,0,0,0,0,0,0,,0,7,2008,New,Partial,227680
806,807,80,RL,75,9750,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,8,5,5,1967,1967,Gable,2,VinylSd,VinylSd,1,0,3,3,4,3,3,3,5,400,3,480,100,980,5,4,Y,5,980,0,0,980,0,0,2,0,3,1,3,6,8,0,0,5,1967,3,1,384,3,3,3,68,0,0,0,0,0,0,0,,0,10,2006,WD,Normal,135500
807,808,70,RL,144,21384,2,0,4,4,4,5,3,BrkSide,Norm,Norm,1Fam,4,5,6,1923,2004,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,5,3,3,4,6,1309,1,0,15,1324,5,5,Y,5,1072,504,0,1576,2,0,1,1,3,1,4,6,8,1,3,5,1923,2,2,528,3,3,3,0,312,0,0,0,0,0,0,,0,5,2009,WD,Normal,223500
808,809,80,RL,85,13400,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,8,5,5,1966,1966,Gable,2,VinylSd,VinylSd,3,1047,3,3,5,3,3,3,5,516,4,128,380,1024,5,3,Y,5,1086,0,0,1086,1,0,1,0,3,1,3,6,8,1,4,5,1966,2,2,484,3,3,3,0,0,0,0,0,0,0,2,,0,6,2006,WD,Normal,159950
809,810,75,RM,90,8100,2,0,4,4,4,4,3,OldTown,Norm,Norm,1Fam,6,5,5,1898,1965,Hip,2,AsbShng,AsbShng,1,0,3,3,4,3,3,1,1,0,1,0,849,849,5,3,N,4,1075,1063,0,2138,0,0,2,0,2,3,3,11,8,0,0,1,1910,1,2,360,2,1,1,40,156,0,0,0,0,0,3,,0,11,2009,WD,Normal,106000
810,811,20,RL,78,10140,2,0,4,4,4,5,3,NWAmes,Norm,Norm,1Fam,1,6,6,1974,1999,Hip,2,HdBoard,HdBoard,3,99,3,3,5,3,3,1,5,663,2,377,0,1040,5,2,Y,5,1309,0,0,1309,1,0,1,1,3,1,4,5,8,1,2,5,1974,2,2,484,3,3,3,265,0,0,0,0,648,2,4,,0,1,2006,WD,Normal,181000
811,812,120,RM,,4438,2,0,4,4,4,5,3,CollgCr,Norm,Norm,TwnhsE,1,6,5,2004,2004,Gable,2,VinylSd,VinylSd,3,169,4,3,4,4,3,4,6,662,1,0,186,848,5,5,Y,5,848,0,0,848,1,0,1,0,1,1,4,4,8,1,4,5,2004,3,2,420,3,3,3,140,0,0,0,0,0,0,0,,0,6,2008,ConLD,Normal,144500
812,813,20,C (all),66,8712,3,0,4,3,4,5,2,IDOTRR,Norm,Norm,1Fam,1,5,5,1952,1952,Hip,2,Wd Sdng,Wd Sdng,1,0,2,3,5,3,3,3,1,0,1,0,540,540,5,3,N,4,1044,0,0,1044,0,0,1,0,2,1,2,4,8,0,0,4,1952,1,2,504,3,3,1,0,0,0,0,0,0,0,0,Shed,54,6,2010,WD,Alloca,55993
813,814,20,RL,75,9750,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,1,6,6,1958,1958,Gable,2,MetalSd,MetalSd,3,243,3,3,5,3,3,1,3,608,1,0,834,1442,5,4,Y,5,1442,0,0,1442,0,0,1,1,4,1,3,7,8,0,0,5,1958,2,1,301,3,3,3,0,0,275,0,0,0,0,0,Shed,500,4,2007,COD,Normal,157900
814,815,50,RL,45,8248,2,3,4,4,4,5,3,Edwards,Norm,Norm,1Fam,2,5,7,1918,1950,Gable,2,Stucco,Stucco,1,0,3,3,6,3,3,1,1,0,1,0,686,686,4,4,Y,5,686,564,0,1250,0,1,1,1,3,1,2,7,8,0,0,1,1955,1,1,280,3,3,2,207,0,96,0,0,0,0,0,,0,7,2006,WD,Normal,116000
815,816,20,RL,48,12137,2,0,2,4,4,3,3,CollgCr,Norm,Norm,1Fam,1,7,5,1998,1998,Gable,2,VinylSd,VinylSd,3,442,3,3,4,4,3,1,1,0,1,0,1649,1649,5,5,Y,5,1661,0,0,1661,0,0,2,0,3,1,4,6,8,0,0,5,1998,2,2,598,3,3,3,0,34,0,0,0,0,0,0,,0,5,2010,WD,Normal,224900
816,817,20,RL,,11425,2,0,3,4,4,4,3,NAmes,Norm,Norm,1Fam,1,5,6,1954,1954,Gable,2,BrkFace,BrkFace,1,0,3,3,5,3,3,1,4,486,1,0,522,1008,5,4,Y,5,1008,0,0,1008,0,0,1,0,2,1,3,4,8,1,4,5,1954,2,1,275,3,3,3,0,0,120,0,0,0,0,0,,0,7,2006,WD,Normal,137000
817,818,20,RL,,13265,2,0,3,4,4,3,3,Mitchel,Norm,Norm,1Fam,1,8,5,2002,2002,Hip,2,CemntBd,CmentBd,3,148,4,3,4,4,3,1,6,1218,1,0,350,1568,5,5,Y,5,1689,0,0,1689,1,0,2,0,3,1,4,7,8,2,4,5,2002,2,3,857,3,3,3,150,59,0,0,0,0,0,0,,0,7,2008,WD,Normal,271000
818,819,80,RL,80,8816,2,0,4,4,4,5,3,ClearCr,Norm,Norm,1Fam,8,6,7,1971,1971,Gable,2,HdBoard,HdBoard,3,80,3,3,5,3,3,3,6,504,1,0,506,1010,5,4,Y,5,1052,0,0,1052,1,0,1,0,3,1,3,6,8,0,0,5,1971,1,2,440,3,3,3,0,0,0,0,0,0,0,3,,0,6,2010,WD,Normal,155000
819,820,120,RL,44,6371,2,0,3,4,4,5,3,NridgHt,Norm,Norm,TwnhsE,1,7,5,2009,2010,Gable,2,VinylSd,VinylSd,5,128,4,3,4,4,3,2,6,733,1,0,625,1358,5,5,Y,5,1358,0,0,1358,1,0,2,0,2,1,4,6,8,1,4,5,2010,2,2,484,3,3,3,192,35,0,0,0,0,0,0,,0,6,2010,New,Partial,224000
820,821,60,RL,72,7226,2,0,3,4,4,3,3,CollgCr,Norm,Norm,1Fam,4,7,5,2003,2003,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,1,1,0,1,0,798,798,5,5,Y,5,798,842,0,1640,0,0,2,1,3,1,4,6,8,0,0,5,2003,2,2,595,3,3,3,0,45,0,0,0,0,0,0,,0,6,2008,WD,Normal,183000
821,822,20,RM,60,6000,2,2,4,3,4,5,2,OldTown,Norm,Norm,2fmCon,1,4,4,1953,1953,Gable,2,MetalSd,MetalSd,1,0,2,3,5,2,3,1,1,0,1,0,936,936,5,3,N,5,936,0,0,936,0,0,1,0,2,1,3,4,6,0,0,1,1974,1,2,576,3,3,3,0,32,112,0,0,0,0,0,,0,2,2009,WD,Normal,93000
822,823,60,RL,,12394,2,0,3,4,4,4,3,Gilbert,Norm,Norm,1Fam,4,7,5,2003,2003,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,4,1,0,1,0,847,847,5,5,Y,5,847,886,0,1733,0,0,2,1,3,1,4,7,8,1,4,3,2003,3,2,433,3,3,3,100,48,0,0,0,0,0,0,,0,10,2007,WD,Family,225000
823,824,50,RL,60,9900,2,0,4,4,4,5,3,SWISU,Norm,Norm,1Fam,2,6,7,1940,1950,Gable,2,VinylSd,VinylSd,1,0,3,3,6,3,3,1,1,0,1,0,778,778,5,3,Y,5,944,545,0,1489,0,0,2,0,3,1,3,7,8,1,4,1,1940,1,1,240,3,3,3,335,0,0,0,0,0,0,2,,0,7,2009,WD,Normal,139500
824,825,20,FV,81,11216,2,0,4,4,4,5,3,Somerst,Norm,Norm,1Fam,1,8,5,2006,2006,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,4,1,1,0,1,0,1489,1489,5,5,Y,5,1489,0,0,1489,0,0,2,0,3,1,4,7,8,1,4,5,2006,2,2,776,3,3,3,0,140,0,0,0,0,0,0,,0,6,2006,New,Partial,232600
825,826,20,RL,114,14803,2,0,4,4,4,5,3,NridgHt,PosN,PosN,1Fam,1,10,5,2007,2008,Hip,2,CemntBd,CmentBd,3,816,5,3,4,5,3,3,6,1636,1,0,442,2078,5,5,Y,5,2084,0,0,2084,1,0,2,0,2,1,5,7,8,1,4,5,2007,3,3,1220,3,3,3,188,45,0,0,0,0,0,0,,0,6,2008,New,Partial,385000
826,827,45,RM,50,6130,2,0,4,4,4,5,3,BrkSide,Norm,Norm,1Fam,3,5,6,1924,1950,Gable,2,MetalSd,MetalSd,1,0,3,3,6,3,3,1,5,784,1,0,0,784,5,4,Y,5,784,0,0,784,1,0,1,0,2,1,4,5,8,0,0,0,0,0,0,0,0,0,3,0,0,116,0,0,0,0,0,,0,5,2008,WD,Normal,109500
827,828,20,RL,65,8529,2,0,3,4,4,5,3,SawyerW,Norm,Norm,1Fam,1,7,5,2001,2001,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,1,6,20,1,0,1434,1454,5,5,Y,5,1434,0,0,1434,0,0,2,0,3,1,4,6,8,1,3,5,2001,2,2,527,3,3,3,290,39,0,0,0,0,0,0,,0,4,2009,WD,Normal,189000
828,829,60,RL,,28698,2,0,2,2,4,3,1,ClearCr,Norm,Norm,1Fam,4,5,5,1967,1967,Flat,6,Plywood,Plywood,1,0,3,3,4,3,4,4,2,249,5,764,0,1013,5,3,Y,5,1160,966,0,2126,0,1,2,1,3,1,3,7,6,0,0,5,1967,3,2,538,3,3,3,486,0,0,0,225,0,0,0,,0,6,2009,WD,Abnorml,185000
