MSSubClass,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,CentralAir_N,CentralAir_Y,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
20,12342,2,0,3,4,4,5,3,1,5,5,1960,1978,2,3,3,5,3,3,1,1,0,1,0,978,978,5,3,1422,0,0,1422,0,0,1,0,3,1,3,6,7,1,3,5,1960,2,1,286,3,3,3,0,0,36,0,0,0,0,2,600,8,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
80,9600,2,0,4,4,4,5,3,8,6,6,1955,1972,2,3,3,5,3,3,3,4,674,2,132,350,1156,5,5,1520,0,0,1520,1,0,1,0,3,1,3,7,8,2,4,4,1955,2,1,364,3,3,3,0,0,189,0,0,0,0,0,0,3,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,11606,2,0,3,2,4,5,1,4,5,5,1969,1969,2,3,3,4,4,3,3,3,650,1,0,390,1040,5,3,1040,1040,0,2080,0,1,1,2,5,1,2,9,8,2,3,5,1969,1,2,504,3,3,3,335,0,0,0,0,0,0,0,0,9,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
80,9020,2,0,4,4,4,4,3,8,6,5,1964,1964,8,3,3,5,3,3,4,6,624,3,336,288,1248,5,3,1350,0,0,1350,1,0,1,1,3,1,3,6,8,0,0,5,1964,2,2,520,3,3,3,176,0,0,0,0,0,0,4,0,6,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70,9000,2,3,4,4,4,4,3,4,5,6,1880,1991,2,3,3,6,2,2,1,1,0,1,0,636,636,5,3,1089,661,0,1750,0,0,1,0,3,1,5,8,8,0,0,1,1937,1,1,240,2,1,1,0,0,293,0,0,0,0,3,0,6,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
120,4590,2,0,4,4,4,5,3,1,8,5,2006,2006,2,4,3,4,4,4,2,6,24,1,0,1530,1554,5,5,1554,0,0,1554,0,0,2,0,2,1,4,6,8,1,4,5,2006,2,2,627,3,3,3,156,73,0,0,0,0,0,0,0,8,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,11900,2,0,4,4,4,5,3,1,7,5,1977,1977,2,3,4,5,3,3,1,5,822,1,0,564,1386,5,3,1411,0,0,1411,0,0,2,0,3,1,3,6,8,1,3,5,1977,3,2,544,3,3,3,192,0,0,0,0,0,0,0,0,4,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,9250,2,0,4,4,4,4,3,1,5,7,1954,2005,2,3,3,5,3,3,1,4,480,2,468,108,1056,5,3,1056,0,0,1056,0,1,1,0,3,1,3,6,8,0,0,5,1954,1,1,260,3,3,3,390,0,0,0,0,0,0,0,0,7,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
90,6979,2,0,4,4,4,5,3,7,6,5,1980,1980,2,3,3,5,3,3,1,6,1056,1,0,0,1056,5,4,1056,0,0,1056,2,0,0,0,0,2,3,4,8,0,0,1,1980,1,2,576,3,3,3,264,56,0,0,0,0,0,4,600,6,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
190,10896,2,2,4,3,4,5,3,5,6,7,1914,1995,2,2,3,5,3,2,1,2,256,1,0,1184,1440,5,5,1440,1440,515,3395,0,0,2,0,8,2,2,14,8,0,0,0,0,0,0,0,0,0,1,0,110,0,0,0,0,0,0,0,3,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
30,6120,2,0,4,4,4,5,3,1,2,3,1936,1950,2,2,2,6,3,2,1,1,0,1,0,264,264,3,2,800,0,0,800,0,0,1,0,1,1,2,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
190,6000,2,0,4,4,4,5,3,2,5,4,1954,1954,2,3,3,5,3,3,1,1,0,1,0,811,811,5,3,811,576,0,1387,0,0,2,0,3,2,4,7,8,0,0,3,1954,1,1,256,3,3,3,0,0,0,0,0,0,0,0,0,11,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,8777,2,0,4,4,4,5,3,1,5,7,1910,1950,2,3,3,5,2,3,1,1,0,1,0,796,796,5,4,796,0,0,796,0,0,1,0,2,1,3,4,8,0,0,0,0,0,0,0,0,0,2,328,0,164,0,0,0,0,3,0,5,2008,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,3982,2,0,4,4,4,5,3,1,8,5,2006,2006,2,4,3,4,4,4,3,6,1154,1,0,366,1520,5,5,1567,0,0,1567,1,0,2,0,1,1,5,7,8,1,4,5,2006,3,3,648,3,3,3,312,0,0,0,0,0,0,0,0,10,2006,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
120,12677,2,0,3,4,4,5,3,1,8,5,2003,2004,2,5,3,4,5,3,4,6,1218,1,0,300,1518,5,5,1518,0,0,1518,0,0,1,1,1,1,5,6,8,1,4,5,2003,2,2,588,3,3,3,185,140,0,0,0,0,0,0,0,4,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,7050,2,0,4,4,4,5,3,4,7,5,2001,2001,2,4,3,4,4,3,1,6,738,1,0,319,1057,5,5,1057,872,0,1929,1,0,2,1,3,1,4,7,8,1,3,5,2001,3,2,650,3,3,3,0,235,0,0,0,0,0,0,0,5,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
80,13860,2,0,4,4,4,5,3,8,8,7,1972,1995,2,4,3,5,4,3,4,6,1410,1,0,542,1952,5,4,2000,704,0,2704,1,0,2,1,4,1,5,9,8,3,3,5,1972,3,2,538,3,3,3,269,111,0,0,0,0,0,3,0,7,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,10793,2,0,4,4,4,5,3,4,5,5,1969,1969,2,3,3,5,3,3,1,3,493,4,287,0,780,5,5,780,840,0,1620,0,0,2,1,4,1,3,7,7,0,0,5,1969,3,2,462,3,3,3,208,0,0,0,0,0,0,2,0,4,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,9187,2,0,4,4,4,5,3,1,9,5,2009,2009,2,5,3,4,5,3,2,6,1121,1,0,645,1766,5,5,1766,0,0,1766,1,0,2,1,2,1,5,7,8,1,4,5,2009,3,3,478,3,3,3,195,130,0,0,0,0,0,0,0,10,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,10530,2,0,3,4,4,4,3,1,6,5,1971,1971,2,3,3,5,3,3,1,5,282,2,35,664,981,5,3,981,0,0,981,1,0,1,1,3,1,3,5,8,0,0,1,1979,1,2,576,3,3,3,0,312,40,0,0,0,0,0,0,3,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,7200,2,0,4,4,4,5,3,1,5,5,1950,1950,2,3,3,5,0,0,0,0,0,0,0,0,0,5,4,1048,0,0,1048,0,0,1,0,3,1,3,7,7,0,0,1,1950,1,2,420,3,3,3,0,27,0,0,0,0,0,0,0,7,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,10452,2,0,3,4,4,5,3,1,6,5,1953,1953,2,3,3,5,3,3,2,3,500,1,0,594,1094,5,5,1094,0,0,1094,0,0,1,0,3,1,3,5,8,2,4,5,1953,2,2,495,3,3,3,0,0,0,0,287,0,0,0,0,6,2008,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,7700,2,0,4,4,4,5,3,4,6,5,1966,1966,2,3,3,5,3,3,1,1,0,1,0,756,756,5,3,1051,788,0,1839,0,0,1,1,4,1,3,7,8,1,3,5,1966,1,2,442,3,3,3,0,124,216,0,0,0,0,0,0,6,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
180,1936,2,0,4,4,4,5,3,7,4,6,1970,1970,2,3,3,5,4,3,3,4,131,6,499,0,630,5,4,630,0,0,630,1,0,1,0,1,1,3,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,12,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,8125,2,0,4,4,4,5,3,4,7,6,2007,2007,2,4,3,4,4,3,1,1,0,1,0,813,813,5,5,822,843,0,1665,0,0,2,1,3,1,4,7,8,0,0,5,2007,2,2,562,3,3,3,0,0,0,0,0,0,0,0,0,5,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70,9084,2,0,4,4,4,5,3,4,4,5,1940,1950,2,3,3,5,3,3,2,1,0,1,0,755,755,5,3,755,755,0,1510,1,0,1,0,4,1,3,7,8,1,4,1,1940,1,1,296,2,1,2,120,0,0,0,0,0,0,3,0,10,2009,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,8750,2,0,4,4,4,5,3,4,7,5,1996,1996,2,4,3,4,4,3,1,1,0,1,0,880,880,5,5,909,807,0,1716,0,0,2,1,2,1,4,7,8,1,3,5,1996,2,2,512,3,3,3,0,120,0,0,0,0,0,0,0,7,2009,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,10320,2,3,4,4,4,5,3,2,6,7,1906,1995,2,3,3,5,3,3,1,1,0,1,0,756,756,5,5,756,713,0,1469,0,0,1,0,3,1,3,7,8,0,0,1,1906,1,1,216,3,3,3,57,0,239,0,0,0,0,3,0,6,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,10437,2,0,3,4,4,5,3,1,8,6,1995,1995,2,4,4,4,4,3,4,6,1696,1,0,413,2109,5,5,2113,0,0,2113,1,0,2,1,2,1,4,7,8,1,3,5,1995,3,3,839,3,3,3,236,46,0,0,0,0,0,0,0,8,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160,1680,2,0,4,4,4,5,3,4,6,5,1971,1971,2,3,3,5,3,3,1,1,0,1,0,525,525,5,3,525,567,0,1092,0,0,1,1,3,1,3,6,8,0,0,1,1971,1,1,264,3,3,3,0,0,0,0,0,0,0,0,0,3,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,10007,2,0,3,4,4,5,3,1,5,7,1959,2006,2,4,3,5,3,3,1,5,806,1,0,247,1053,5,5,1053,0,0,1053,1,0,1,1,3,1,4,5,8,0,0,5,1959,2,1,312,3,3,3,0,0,0,0,0,0,0,3,0,8,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70,7200,2,0,4,2,4,5,2,4,7,6,1931,2000,2,3,2,6,4,3,1,1,0,1,0,776,776,5,3,851,651,0,1502,0,0,1,1,3,1,3,6,8,1,4,5,1931,2,1,270,3,3,2,0,0,112,0,0,0,0,3,0,2,2008,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,17503,2,0,4,4,4,5,3,2,6,5,1948,1950,2,3,3,5,3,3,1,1,0,1,0,912,912,5,3,912,546,0,1458,0,1,1,0,3,1,3,6,8,1,4,5,1948,1,1,330,3,3,3,192,0,0,0,0,0,0,0,0,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20,9937,2,0,4,4,4,4,3,1,5,7,1964,1999,2,3,4,4,3,3,1,4,637,1,0,849,1486,5,5,1486,0,0,1486,1,0,1,0,3,1,3,7,8,0,0,1,1968,3,2,480,3,3,3,0,0,0,0,0,0,0,3,0,3,2009,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
